PP;Blok;Condition;timestamp;Squality;Sneutral;Shappy;Ssad;Sangry;Ssurprised;Sscared;Sdisgusted;Svalence;SyHeadOrientation;SxHeadOrientation;SzHeadOrientation;SmouthOpen;SleftEyeClosed;SrightEyeClosed;SleftEyebrowLowered;SleftEyebrowRaised;SrightEyebrowLowered;SrightEyebrowRaised;SgazeDirectionForward;SgazeDirectionLeft;SgazeDirectionRight;SAu01_InnerBrowRaiser;SAu02_OuterBrowRaiser;SAu04_BrowLowerer;SAu05_UpperLidRaiser;SAu06_CheekRaiser;SAu07_LidTightener;SAu09_NoseWrinkler;SAu10_UpperLipRaiser;SAu12_LipCornerPuller;SAu14_Dimpler;SAu15_LipCornerDepressor;SAu17_ChinRaiser;SAu20_LipStretcher;SAu23_LipTightener;SAu24_LipPressor;SAu25_LipsPart;SAu26_JawDrop;SAu27_MouthStretch;SAu43_EyesClosed;;
PP19;1;N;20121019T140400000;0,889436;0,620690;0,069475;0,125065;0,004744;0,008337;0,000347;0,006619;-0,056287;-20,131361;-6,906433;-4,218112;0,225000;0,000000;0,029167;0,000000;0,708333;0,166667;0,012500;0,929167;0,037500;0,000000;0,333333;0,012500;0,400000;0,008333;0,000000;0,420833;0,150000;0,329167;0,000000;0,050000;0,270833;0,012500;0,000000;0,037500;0,000000;0,495833;0,000000;0,683333;0,000000;;
PP19;1;N;20121019T140500000;0,879856;0,666697;0,022296;0,088811;0,007765;0,013248;0,000062;0,012824;-0,067969;-19,126193;-5,131436;-4,461085;0,146444;0,029289;0,012552;0,000000;0,502092;0,083682;0,000000;0,970711;0,004184;0,004184;0,468619;0,000000;0,205021;0,000000;0,000000;0,581590;0,037657;0,213389;0,000000;0,297071;0,062762;0,213389;0,000000;0,698745;0,000000;0,259414;0,004184;0,389121;0,066946;;
PP19;1;N;20121019T140600000;0,923056;0,642920;0,008739;0,134961;0,020933;0,002529;0,000011;0,004433;-0,130683;-18,047014;-6,628678;-3,674582;0,029412;0,000000;0,004202;0,147059;0,075630;0,105042;0,000000;0,974790;0,008403;0,000000;0,000000;0,000000;0,079832;0,000000;0,000000;1,281513;0,000000;0,000000;0,000000;0,058824;0,071429;0,378151;0,000000;0,407563;0,004202;0,029412;0,000000;0,302521;0,000000;;
PP19;1;N;20121019T140700000;0,892828;0,570877;0,009326;0,078840;0,006160;0,005079;0,000148;0,072929;-0,116001;-15,385603;-5,287192;-1,327188;0,305085;0,194915;0,016949;0,021186;0,470339;0,169492;0,000000;0,915254;0,042373;0,004237;0,322034;0,016949;0,364407;0,008475;0,000000;0,186441;0,898305;0,944915;0,000000;0,118644;0,224576;0,046610;0,000000;0,677966;0,000000;0,843220;0,000000;0,004237;0,161017;;
PP19;1;N;20121019T140800000;0,894125;0,562996;0,005038;0,155054;0,006709;0,009402;0,000361;0,102602;-0,195246;-13,807684;-7,628806;-1,087947;0,214912;0,096491;0,039474;0,030702;0,385965;0,065789;0,026316;0,850877;0,078947;0,000000;0,868421;0,219298;0,263158;0,000000;0,004386;0,171053;1,114035;1,078947;0,004386;0,004386;0,583333;0,070175;0,000000;0,030702;0,000000;0,517544;0,004386;0,004386;0,267544;;
PP19;1;N;20121019T140900000;0,912564;0,558942;0,001460;0,166027;0,002693;0,010449;0,002019;0,064802;-0,183376;-10,146671;-8,574781;0,086508;0,348018;0,189427;0,057269;0,022026;0,700441;0,008811;0,017621;0,731278;0,224670;0,004405;1,079295;0,004405;0,154185;0,052863;0,000000;0,242291;0,722467;0,854626;0,000000;0,035242;1,396476;0,000000;0,000000;0,039648;0,000000;0,757709;0,000000;0,008811;0,268722;;
PP19;1;N;20121019T141000000;0,891289;0,524821;0,009745;0,204984;0,025685;0,029977;0,000639;0,024784;-0,214498;-10,712962;-8,385923;-1,777021;0,237668;0,156951;0,134529;0,044843;0,609865;0,031390;0,044843;0,721973;0,188341;0,008969;1,031390;0,179372;0,134529;0,040359;0,000000;0,067265;0,556054;0,609865;0,000000;0,121076;1,035874;0,286996;0,013453;0,533632;0,000000;0,461883;0,000000;0,013453;0,919283;;
PP19;1;N;20121019T141100000;0,862481;0,409843;0,003810;0,220068;0,006840;0,005549;0,010493;0,198108;-0,353183;-10,289225;-9,003351;1,235246;0,355769;0,423077;0,024038;0,105769;0,447115;0,038462;0,134615;0,673077;0,134615;0,024038;1,048077;0,129808;0,350962;0,105769;0,000000;0,153846;1,629808;1,620192;0,000000;0,033654;1,019231;0,283654;0,009615;0,139423;0,000000;1,014423;0,072115;0,000000;0,259615;;
PP19;1;N;20121019T141200000;0,914122;0,531102;0,002405;0,186274;0,003539;0,003712;0,000606;0,063966;-0,207030;-10,656390;-8,107486;-1,348025;0,533937;0,072398;0,036199;0,000000;0,642534;0,004525;0,167421;0,877828;0,090498;0,004525;1,895928;0,361991;0,113122;0,000000;0,000000;0,081448;1,230769;1,104072;0,000000;0,018100;0,728507;0,149321;0,000000;0,027149;0,054299;1,466063;0,000000;0,000000;0,095023;;
PP19;1;N;20121019T141300000;0,859939;0,361554;0,001877;0,332797;0,007237;0,003882;0,000387;0,057289;-0,337309;-8,464633;-8,148074;-0,771139;0,093750;0,138393;0,022321;0,062500;0,562500;0,129464;0,022321;0,745536;0,187500;0,000000;1,665179;0,258929;0,348214;0,000000;0,000000;0,142857;1,129464;1,299107;0,000000;0,156250;1,794643;0,723214;0,017857;0,366071;0,035714;0,178571;0,000000;0,035714;0,232143;;
PP19;1;N;20121019T141400000;0,874408;0,473017;0,017294;0,228617;0,004483;0,021031;0,000579;0,060234;-0,214406;-8,437152;-8,700719;-0,165887;0,285000;0,240000;0,025000;0,145000;0,295000;0,105000;0,050000;0,760000;0,145000;0,010000;1,685000;0,360000;0,480000;0,000000;0,040000;0,055000;0,715000;0,775000;0,000000;0,140000;0,885000;1,255000;0,010000;0,355000;0,005000;0,705000;0,000000;0,005000;0,315000;;
PP19;1;N;20121019T141500000;0,879781;0,337423;0,003821;0,382737;0,005376;0,001718;0,000054;0,093512;-0,392398;-10,201961;-8,809188;-2,639072;0,044776;0,004975;0,000000;0,000000;0,611940;0,159204;0,009950;0,696517;0,283582;0,000000;2,313433;0,512438;0,631841;0,014925;0,004975;0,228856;1,089552;1,154229;0,000000;0,278607;1,059701;1,870647;0,000000;0,577114;0,004975;0,139303;0,000000;0,000000;0,069652;;
PP19;1;N;20121019T141600000;0,913227;0,449564;0,014233;0,165818;0,004638;0,087669;0,000775;0,029848;-0,160595;-8,726977;-8,237216;-0,936563;0,542714;0,211055;0,055276;0,000000;0,572864;0,115578;0,030151;0,693467;0,195980;0,020101;1,658291;0,527638;0,532663;0,010050;0,000000;0,336683;0,236181;0,306533;0,000000;0,125628;0,819095;0,020101;0,065327;0,040201;0,000000;1,517588;0,005025;0,000000;0,783920;;
PP19;1;N;20121019T141700000;0,904231;0,509237;0,025131;0,222855;0,009514;0,010656;0,000315;0,006372;-0,199395;-10,929838;-8,825467;-1,574355;0,298578;0,104265;0,071090;0,023697;0,568720;0,075829;0,000000;0,644550;0,289100;0,000000;1,473934;0,047393;0,350711;0,000000;0,000000;0,213270;0,061611;0,000000;0,033175;0,037915;0,502370;0,298578;0,004739;0,066351;0,042654;0,658768;0,018957;0,189573;0,279621;;
PP19;1;N;20121019T141800000;0,869575;0,412222;0,003941;0,214132;0,003172;0,022021;0,001005;0,055139;-0,229060;-7,627098;-8,159729;0,810466;0,559211;0,269737;0,013158;0,190789;0,269737;0,065789;0,019737;0,717105;0,203947;0,019737;1,960526;0,710526;0,901316;0,026316;0,000000;0,322368;0,381579;0,861842;0,000000;0,190789;0,875000;0,052632;0,000000;0,000000;0,000000;1,427632;0,000000;0,901316;0,289474;;
PP19;1;N;20121019T141900000;0,928013;0,464950;0,001584;0,330734;0,009385;0,003905;0,000081;0,013010;-0,334254;-15,599439;-8,956859;-2,148797;0,078125;0,020833;0,031250;0,000000;0,416667;0,208333;0,005208;0,859375;0,130208;0,000000;0,796875;0,000000;0,463542;0,000000;0,000000;0,130208;0,151042;0,104167;0,000000;0,067708;0,411458;0,937500;0,000000;0,161458;0,026042;0,229167;0,057292;0,000000;0,015625;;
PP19;1;N;20121019T142000000;0,896780;0,186168;0,000175;0,554525;0,035981;0,003875;0,000481;0,044102;-0,566534;-12,142522;-9,680064;-1,917116;0,112676;0,000000;0,253521;0,014085;0,478873;0,309859;0,000000;0,549296;0,366197;0,028169;1,225352;0,000000;0,140845;0,000000;0,000000;1,154930;0,478873;0,352113;0,000000;0,028169;1,000000;0,000000;0,000000;0,169014;0,000000;0,239437;0,225352;0,000000;0,000000;;
PP19;1;N;20121019T142100000;0,887732;0,522400;0,009099;0,101891;0,007506;0,083672;0,001901;0,098180;-0,143893;-10,748790;-8,084380;-0,384995;0,432749;0,292398;0,146199;0,035088;0,555556;0,128655;0,000000;0,596491;0,169591;0,017544;1,561404;0,637427;0,631579;0,000000;0,052632;0,432749;0,654971;0,543860;0,000000;0,175439;0,491228;0,520468;0,005848;0,052632;0,000000;1,093567;0,035088;0,128655;0,959064;;
PP19;1;N;20121019T142200000;0,899684;0,582497;0,002643;0,219906;0,022107;0,004187;0,000084;0,029731;-0,223192;-13,815984;-9,901816;-1,045169;0,076271;0,033898;0,012712;0,029661;0,805085;0,156780;0,046610;0,728814;0,250000;0,004237;0,961864;0,012712;0,144068;0,000000;0,000000;0,525424;0,639831;0,427966;0,000000;0,025424;0,491525;0,402542;0,000000;0,224576;0,000000;0,194915;0,000000;0,211864;0,059322;;
PP19;1;N;20121019T142300000;0,867562;0,478838;0,003722;0,199821;0,016890;0,013792;0,000291;0,022724;-0,198791;-7,993490;-7,779826;-1,037985;0,408759;0,124088;0,087591;0,021898;0,416058;0,211679;0,007299;0,773723;0,160584;0,000000;2,087591;0,277372;0,773723;0,000000;0,000000;0,379562;0,437956;0,262774;0,000000;0,036496;0,445255;2,036496;0,000000;0,131387;0,021898;0,868613;0,000000;0,824818;0,467153;;
PP19;1;N;20121019T142400000;0,882873;0,385597;0,007669;0,140790;0,048887;0,011141;0,010871;0,045782;-0,170260;-9,441917;-8,996045;-0,363222;0,414414;0,112613;0,076577;0,004505;0,617117;0,315315;0,013514;0,527027;0,364865;0,013514;1,229730;0,779279;0,702703;0,000000;0,018018;0,315315;0,599099;0,644144;0,000000;0,031532;0,635135;0,324324;0,000000;0,540541;0,000000;1,072072;0,027027;0,265766;0,463964;;
PP19;1;N;20121019T142500000;0,891768;0,716505;0,009332;0,038426;0,003907;0,004845;0,000138;0,055841;-0,061879;-8,641705;-6,891571;-1,244035;0,630769;0,030769;0,030769;0,000000;0,446154;0,015385;0,030769;0,800000;0,076923;0,000000;1,200000;0,476923;0,353846;0,000000;0,000000;0,676923;0,430769;0,461538;0,000000;0,000000;0,138462;0,523077;0,061538;0,107692;0,000000;1,476923;0,000000;0,861538;0,246154;;
PP19;1;N;20121019T142600000;0,830041;0,574063;0,005610;0,009415;0,143137;0,009570;0,000110;0,007954;-0,140031;-8,032547;-9,861700;-1,370853;0,975000;0,000000;0,200000;0,050000;0,075000;0,375000;0,000000;0,525000;0,425000;0,025000;0,025000;0,000000;1,200000;0,000000;0,000000;0,450000;0,000000;0,000000;0,000000;0,000000;0,450000;0,000000;0,000000;0,000000;0,000000;2,950000;0,000000;0,000000;0,450000;;
PP19;1;N;20121019T142700000;0,855982;0,400516;0,020796;0,156214;0,014324;0,016970;0,000057;0,115311;-0,183380;-5,713026;-7,706388;-0,516557;0,250000;0,000000;0,035714;0,000000;0,357143;0,089286;0,000000;0,910714;0,035714;0,000000;0,892857;0,464286;0,910714;0,000000;0,053571;0,696429;0,535714;0,910714;0,000000;0,125000;0,714286;0,589286;0,017857;0,321429;0,017857;0,375000;0,000000;0,625000;0,142857;;
PP19;1;N;20121019T142800000;0,801115;0,293514;0,010724;0,166288;0,007196;0,004457;0,000459;0,100774;-0,169462;-3,927496;-6,244091;0,955849;0,800000;0,000000;0,200000;0,200000;0,300000;0,300000;0,000000;0,700000;0,200000;0,000000;1,200000;0,000000;1,500000;0,000000;0,000000;0,500000;0,300000;1,000000;0,000000;0,000000;0,600000;1,400000;0,000000;0,000000;0,000000;2,400000;0,000000;0,000000;0,300000;;
PP19;1;N;20121019T142900000;0,868814;0,616097;0,018079;0,142340;0,006645;0,024271;0,000359;0,050992;-0,130862;-10,697372;-3,859039;0,299097;0,564103;0,230769;0,000000;0,000000;0,282051;0,333333;0,051282;0,371795;0,269231;0,025641;1,294872;0,192308;0,987179;0,371795;0,000000;0,641026;0,384615;0,269231;0,000000;0,089744;0,666667;0,000000;0,051282;0,487179;0,000000;1,512821;0,000000;0,000000;0,346154;;
PP19;1;N;20121019T143000000;0,842572;0,323599;0,003530;0,298118;0,038634;0,013680;0,001273;0,018661;-0,300570;-8,025463;-8,766406;1,736486;0,589744;0,512821;0,102564;0,076923;0,025641;0,102564;0,000000;0,717949;0,128205;0,000000;0,846154;0,384615;1,205128;0,000000;0,000000;0,076923;0,076923;0,128205;0,000000;0,102564;1,358974;1,794872;0,000000;0,000000;0,000000;1,538462;0,076923;0,000000;1,435897;;
PP19;1;N;20121019T143100000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;;
PP19;1;N;20121019T143200000;0,835605;0,434007;0,003568;0,101363;0,029625;0,015369;0,000777;0,009637;-0,115083;-16,049230;-11,410147;1,622734;0,187097;0,258065;0,129032;0,032258;0,619355;0,219355;0,141935;0,477419;0,425806;0,019355;0,419355;0,232258;0,516129;0,161290;0,000000;0,541935;0,174194;0,129032;0,000000;0,019355;0,129032;0,193548;0,045161;0,490323;0,000000;0,541935;0,000000;0,000000;0,122581;;
PP19;1;N;20121019T143300000;0,876080;0,271510;0,004313;0,104411;0,024564;0,222308;0,000511;0,148035;-0,232790;-8,841073;-7,653411;0,113590;0,625000;0,541667;0,229167;0,020833;0,270833;0,166667;0,000000;0,458333;0,166667;0,020833;1,458333;1,520833;2,000000;0,000000;0,020833;0,104167;0,875000;0,458333;0,000000;0,000000;0,166667;0,458333;0,000000;0,041667;0,000000;2,354167;0,583333;0,000000;0,395833;;
PP19;1;N;20121019T143400000;0,847263;0,577074;0,003576;0,075806;0,052797;0,004377;0,000611;0,029146;-0,105891;-15,198272;-14,213087;0,005351;0,244186;0,011628;0,000000;0,000000;0,883721;0,011628;0,000000;0,325581;0,616279;0,000000;0,383721;0,046512;0,465116;0,000000;0,000000;0,872093;0,116279;0,127907;0,000000;0,034884;0,127907;0,058140;0,162791;0,406977;0,000000;0,674419;0,034884;0,000000;0,174419;;
PP19;1;N;20121019T143500000;0,808793;0,510589;0,021815;0,107137;0,018676;0,028827;0,002036;0,058292;-0,115512;-5,223029;-7,953226;-0,338851;0,180000;0,130000;0,050000;0,030000;0,320000;0,160000;0,000000;0,600000;0,290000;0,060000;1,030000;0,220000;1,420000;0,000000;0,000000;0,830000;0,560000;0,300000;0,000000;0,040000;0,100000;2,840000;0,030000;0,550000;0,020000;0,540000;0,020000;0,000000;0,460000;;
PP19;1;N;20121019T143600000;0,839098;0,423255;0,004554;0,185454;0,039031;0,005751;0,000078;0,078039;-0,253626;-8,608846;-9,811955;1,731546;0,404110;0,239726;0,006849;0,000000;0,404110;0,075342;0,047945;0,616438;0,328767;0,013699;1,013699;0,000000;1,143836;0,041096;0,000000;0,376712;0,280822;0,232877;0,000000;0,000000;0,486301;1,952055;0,164384;0,301370;0,000000;1,102740;0,000000;0,095890;0,349315;;
PP19;1;N;20121019T143700000;0,879926;0,460027;0,008776;0,232940;0,010413;0,007021;0,000171;0,016134;-0,226236;-10,805277;-8,938189;-0,406425;0,325967;0,027624;0,000000;0,000000;0,823204;0,055249;0,000000;0,646409;0,287293;0,011050;1,397790;0,011050;0,552486;0,000000;0,000000;0,292818;0,016575;0,011050;0,000000;0,022099;0,823204;1,193370;0,016575;0,038674;0,000000;0,762431;0,000000;0,198895;0,110497;;
PP19;1;N;20121019T143800000;0,854139;0,494993;0,006451;0,178523;0,011434;0,014056;0,000182;0,044673;-0,177789;-13,569970;-9,319266;-0,841758;0,203125;0,039063;0,015625;0,000000;0,578125;0,164063;0,000000;0,695313;0,234375;0,015625;1,710938;0,000000;0,710938;0,007813;0,000000;0,671875;0,328125;0,273438;0,000000;0,000000;0,492188;0,765625;0,000000;0,164063;0,000000;0,453125;0,054688;0,140625;0,390625;;
PP19;1;N;20121019T143900000;0,892764;0,543858;0,005410;0,156322;0,015918;0,006614;0,000104;0,030033;-0,161885;-9,998276;-7,552833;-0,564177;0,158537;0,097561;0,006098;0,036585;0,231707;0,128049;0,006098;0,817073;0,121951;0,024390;1,103659;0,012195;1,353659;0,000000;0,054878;0,530488;0,207317;0,030488;0,000000;0,000000;0,268293;1,621951;0,000000;0,012195;0,006098;0,310976;0,006098;0,036585;0,115854;;
PP19;1;N;20121019T144000000;0,894219;0,647198;0,002143;0,187313;0,012002;0,009278;0,000068;0,034723;-0,193327;-14,402165;-8,018850;-1,089929;0,104478;0,074627;0,024876;0,000000;0,577114;0,303483;0,000000;0,905473;0,049751;0,004975;0,905473;0,134328;0,895522;0,000000;0,000000;0,268657;0,313433;0,149254;0,000000;0,109453;0,323383;0,303483;0,029851;0,348259;0,064677;0,218905;0,000000;0,179104;0,303483;;
PP19;1;N;20121019T144100000;0,897335;0,753355;0,008020;0,139790;0,008439;0,005489;0,000097;0,001355;-0,131959;-19,557284;-10,332765;-1,358101;0,107692;0,015385;0,015385;0,000000;0,723077;0,292308;0,005128;0,651282;0,307692;0,000000;0,394872;0,148718;0,215385;0,000000;0,000000;0,194872;0,000000;0,000000;0,000000;0,133333;0,123077;0,364103;0,000000;0,051282;0,020513;0,189744;0,000000;0,441026;0,061538;;
PP19;1;N;20121019T144200000;0,893313;0,631392;0,001667;0,087813;0,006679;0,131072;0,000624;0,039727;-0,107188;-7,452223;-9,926533;0,295257;0,397260;0,438356;0,328767;0,020548;0,294521;0,150685;0,027397;0,602740;0,246575;0,000000;2,171233;1,219178;1,308219;0,000000;0,000000;0,102740;0,828767;0,643836;0,000000;0,369863;0,500000;0,369863;0,000000;0,027397;0,000000;0,924658;0,047945;0,095890;1,465753;;
PP19;1;N;20121019T144300000;0,884298;0,453545;0,031128;0,179606;0,021221;0,005794;0,000223;0,042057;-0,176613;-7,956665;-7,172813;-0,104565;0,496689;0,112583;0,086093;0,086093;0,470199;0,066225;0,086093;0,874172;0,072848;0,000000;1,370861;0,476821;0,933775;0,000000;0,086093;0,264901;0,629139;0,397351;0,000000;0,033113;0,549669;1,801325;0,052980;0,125828;0,000000;1,350993;0,066225;0,927152;0,390728;;
PP19;2;R;20121019T150700000;0,795521;0,398774;0,086113;0,152499;0,027750;0,021912;0,000202;0,047374;-0,101156;-3,851598;-3,226245;-1,853028;0,552632;0,276316;0,052632;0,197368;0,078947;0,381579;0,065789;0,789474;0,026316;0,078947;0,973684;0,842105;1,776316;0,039474;0,000000;0,118421;1,078947;0,368421;0,092105;0,671053;0,526316;1,539474;0,000000;0,039474;0,000000;1,210526;0,000000;0,776316;0,342105;;
PP19;2;R;20121019T150800000;0,875425;0,637486;0,053937;0,060854;0,029344;0,003542;0,000044;0,021192;-0,027044;-16,647750;-3,335672;-3,598286;0,031532;0,108108;0,099099;0,378378;0,238739;0,378378;0,004505;0,882883;0,000000;0,018018;0,067568;0,000000;0,855856;0,049550;0,063063;1,234234;0,022523;0,067568;0,000000;0,045045;0,126126;1,234234;0,000000;0,855856;0,000000;0,045045;0,000000;0,000000;0,166667;;
PP19;2;R;20121019T150900000;0,869151;0,520986;0,039021;0,080646;0,016082;0,006244;0,000080;0,023942;-0,053351;-15,235888;-4,331941;-5,717737;0,164502;0,064935;0,060606;0,186147;0,164502;0,108225;0,051948;0,852814;0,017316;0,000000;0,207792;0,090909;0,389610;0,025974;0,155844;0,653680;0,203463;0,272727;0,000000;0,190476;0,419913;1,359307;0,138528;0,095238;0,000000;0,385281;0,000000;0,000000;0,549784;;
PP19;2;R;20121019T151000000;0,850517;0,388787;0,018541;0,182679;0,050368;0,002772;0,000027;0,020327;-0,176576;-12,441317;-5,402594;-7,985072;0,004310;0,021552;0,185345;0,547414;0,293103;0,107759;0,004310;0,896552;0,030172;0,000000;0,215517;0,004310;1,672414;0,000000;0,000000;0,948276;0,715517;0,607759;0,000000;0,370690;1,409483;2,137931;0,000000;1,267241;0,000000;0,004310;0,000000;0,000000;0,456897;;
PP19;2;R;20121019T151100000;0,858497;0,360148;0,047832;0,328494;0,029042;0,003798;0,000150;0,126537;-0,326293;-6,315501;-8,181516;-6,550251;0,155172;0,008621;0,086207;0,426724;0,000000;0,650862;0,000000;0,521552;0,366379;0,025862;0,137931;0,469828;1,314655;0,000000;0,008621;1,551724;0,431034;0,198276;0,000000;0,396552;0,724138;2,327586;0,000000;0,793103;0,047414;0,323276;0,004310;0,086207;0,362069;;
PP19;2;R;20121019T151200000;0,889684;0,544702;0,042714;0,075207;0,038924;0,001856;0,000023;0,043133;-0,067378;-23,315845;-4,075547;-6,690753;0,000000;0,012712;0,004237;0,385593;0,000000;0,817797;0,000000;0,898305;0,000000;0,004237;0,038136;0,000000;0,478814;0,000000;0,025424;1,572034;0,453390;0,351695;0,000000;0,199153;0,491525;0,618644;0,000000;1,364407;0,000000;0,000000;0,000000;0,000000;0,080508;;
PP19;2;I;20121019T151800000;0,861718;0,348033;0,017902;0,268217;0,008444;0,003994;0,000759;0,126669;-0,293140;-7,116523;-8,075231;1,310668;0,364641;0,386740;0,022099;0,088398;0,110497;0,154696;0,104972;0,662983;0,154696;0,005525;0,751381;0,044199;1,154696;0,000000;0,033149;0,110497;1,198895;1,060773;0,000000;0,121547;1,132597;0,806630;0,027624;0,138122;0,000000;0,906077;0,000000;0,088398;0,414365;;
PP19;2;I;20121019T151900000;0,854882;0,426002;0,004501;0,099886;0,031156;0,004354;0,000031;0,093994;-0,161454;-8,870400;-6,042794;-1,463011;0,333333;0,080247;0,049383;0,012346;0,419753;0,191358;0,012346;0,845679;0,080247;0,012346;1,203704;0,043210;1,716049;0,000000;0,098765;0,456790;1,586420;0,586420;0,000000;0,154321;0,956790;1,796296;0,006173;0,444444;0,018519;0,796296;0,000000;0,283951;0,154321;;
PP19;2;I;20121019T152000000;0,906870;0,590874;0,006158;0,072551;0,004328;0,013919;0,000887;0,100848;-0,145593;-18,833511;-2,486473;-1,073927;0,397059;0,313725;0,102941;0,044118;0,504902;0,289216;0,034314;0,789216;0,004902;0,083333;0,313725;0,387255;0,495098;0,000000;0,000000;0,343137;0,642157;0,671569;0,000000;0,019608;0,166667;0,039216;0,004902;1,171569;0,000000;1,274510;0,014706;0,039216;0,666667;;
PP19;2;I;20121019T152100000;0,865620;0,743601;0,034805;0,024161;0,001951;0,043661;0,000135;0,045418;-0,030907;-16,666235;-4,152452;-2,930780;0,600000;0,000000;0,000000;0,115556;0,173333;0,431111;0,000000;0,702222;0,266667;0,008889;0,484444;0,000000;1,160000;0,004444;0,000000;0,417778;0,182222;0,346667;0,000000;0,044444;0,004444;1,248889;0,000000;0,013333;0,000000;1,475556;0,035556;1,608889;0,008889;;
PP19;2;I;20121019T152200000;0,890977;0,678064;0,003678;0,104178;0,011546;0,007507;0,000492;0,108090;-0,164772;-14,705141;-6,115375;-0,093132;0,291866;0,210526;0,023923;0,057416;0,282297;0,177033;0,019139;0,760766;0,124402;0,019139;0,511962;0,062201;0,655502;0,004785;0,000000;0,478469;0,741627;0,775120;0,000000;0,138756;0,631579;0,071770;0,000000;0,004785;0,004785;0,645933;0,004785;0,000000;0,377990;;
PP19;2;I;20121019T152300000;0,898843;0,640284;0,006261;0,043379;0,013582;0,003194;0,000082;0,105766;-0,116956;-10,861853;-6,759851;-0,502213;0,331707;0,058537;0,004878;0,000000;0,419512;0,034146;0,000000;0,917073;0,019512;0,034146;0,682927;0,029268;1,102439;0,000000;0,004878;1,117073;0,819512;0,897561;0,000000;0,243902;1,117073;0,009756;0,034146;0,029268;0,000000;0,746341;0,000000;0,058537;0,058537;;
