PP,Blok,Condition,timestamp,SnMouseAct,SnLeftClicked,SnRightClicked,SnDoubleClicked,SnWheel,SnDragged,SnMouseDistance,SnMouseDistance,SnKeyStrokes,SnChars,SnSpecialKeys,SnDirectionKeys,SnErrorKeys,SnShortcutKeys,SnSpaces,SnAppChange,SnTabfocusChange
PP21,1,N,20121031T161800000,6,2,0,0,2,1,26483930977926700,26484,173,111,62,0,6,0,25,2,0
PP21,1,N,20121031T161900000,2,2,0,0,0,0,1629351842419700,1629,157,86,71,0,2,0,17,0,0
PP21,1,N,20121031T162000000,14,8,0,0,6,0,7173169403739120,7173,72,54,18,0,0,0,9,1,5
PP21,1,N,20121031T162100000,36,6,0,1,29,0,2516052639495230,2516,0,0,0,0,0,0,0,0,5
PP21,1,N,20121031T162200000,14,5,0,0,7,1,9639418282280280,9639,75,53,22,0,0,0,8,4,0
PP21,1,N,20121031T162300000,46,25,0,1,0,10,29727333848857600,29727,6,0,6,0,1,4,0,5,0
PP21,1,N,20121031T162400000,52,9,0,1,36,3,3426036304609120,3426,0,0,0,0,0,0,0,1,3
PP21,1,N,20121031T162500000,32,9,0,0,19,2,224125759096139,224,29,14,15,0,2,0,2,1,3
PP21,1,N,20121031T162600000,12,6,0,2,0,2,9124451410868360,9124,55,32,23,0,4,2,6,1,2
PP21,1,N,20121031T162700000,25,13,0,0,0,6,18473293427165100,18473,107,71,36,0,8,0,16,2,0
PP21,1,N,20121031T162800000,15,7,0,0,0,4,12330189055866300,12330,139,83,56,0,9,0,20,2,0
PP21,1,N,20121031T162900000,0,0,0,0,0,0,0,0,200,142,58,0,17,0,36,0,0
PP21,1,N,20121031T163000000,28,17,0,1,0,5,1654660163490780,1655,60,45,15,0,3,0,9,10,0
PP21,1,N,20121031T163100000,24,11,0,0,1,6,1436004777243080,1436,6,0,6,0,6,0,0,0,0
PP21,1,N,20121031T163200000,17,12,0,0,0,2,8806807685496840,8807,36,24,12,0,4,0,4,3,1
PP21,2,R,20121031T164900000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP21,2,R,20121031T165000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP21,2,R,20121031T165100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP21,2,R,20121031T165200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP21,2,R,20121031T165300000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP21,2,R,20121031T165400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP21,2,I,20121031T165700000,2,2,0,0,0,0,15818869443591400,15819,136,82,54,0,24,0,22,1,2
PP21,2,I,20121031T165800000,19,8,0,1,4,3,13772165792045800,13772,6,0,6,0,2,2,0,2,1
PP21,2,I,20121031T165900000,22,9,0,2,3,4,16639558484546400,16640,11,0,11,0,1,5,0,3,0
PP21,2,I,20121031T170000000,41,15,0,1,5,10,31912897407075000,31913,23,9,14,0,7,2,2,8,0
PP21,2,I,20121031T170100000,32,14,0,0,0,9,2725448970053540,2725,89,67,22,0,9,1,10,6,0
PP21,2,I,20121031T170200000,38,23,0,1,2,6,27030412634783600,27030,20,0,20,0,7,6,0,6,0
PP21,2,I,20121031T170300000,22,12,1,1,0,4,11811360313115000,11811,35,28,7,0,0,0,7,6,1
PP21,2,I,20121031T170400000,14,10,0,0,0,2,6513439709741350,6513,67,41,26,0,1,0,14,2,2
PP21,2,I,20121031T170500000,29,11,0,0,18,0,17942609750297600,17943,0,0,0,0,0,0,0,2,7
PP21,2,I,20121031T170600000,31,12,0,9,6,2,17464202716105000,17464,2,0,2,0,0,2,0,2,1
PP21,2,I,20121031T170700000,44,25,0,0,3,8,2738625752078210,2739,8,0,8,0,1,6,0,16,2
PP21,2,I,20121031T170800000,55,30,0,1,8,8,3644908911444840,3645,8,0,8,0,1,6,0,12,0
PP21,2,I,20121031T170900000,29,19,0,1,3,3,19760437731432500,19760,85,12,73,46,9,0,4,10,1
PP21,2,I,20121031T171000000,36,24,0,9,1,1,16702482909775000,16702,4,0,4,0,0,4,0,8,1
PP21,2,I,20121031T171100000,39,27,0,5,1,3,18904487862758800,18904,4,0,4,0,0,4,0,11,3
PP21,2,I,20121031T171200000,54,26,1,2,1,12,40849337173701900,40849,1,0,1,0,1,0,0,6,1
PP21,2,I,20121031T171300000,51,29,1,10,1,5,28194753201718800,28195,2,0,2,0,0,2,0,16,4
PP21,2,I,20121031T171400000,47,25,1,1,6,7,24546768507051400,24547,4,0,4,0,0,4,0,13,3
PP21,2,I,20121031T171500000,38,18,0,2,0,9,21784195626570400,21784,44,0,44,0,10,0,3,4,0
PP21,2,I,20121031T171600000,6,4,0,1,1,0,5074967627957500,5075,135,71,64,0,22,0,21,1,0
PP21,2,I,20121031T171700000,4,2,0,0,0,1,4880115004866190,4880,136,79,57,0,23,0,20,0,0
PP21,3,R,20121031T172900000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP21,3,R,20121031T173000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP21,3,R,20121031T173100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP21,3,R,20121031T173200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP21,3,R,20121031T173300000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP21,3,R,20121031T173400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP21,3,T,20121031T173700000,30,8,0,0,14,4,15578185129812200,15578,40,26,14,0,3,1,4,2,3
PP21,3,T,20121031T173800000,24,11,0,1,0,6,16323360697792100,16323,78,44,34,0,4,1,11,4,0
PP21,3,T,20121031T173900000,3,3,0,0,0,0,23982380249308000,23982,162,118,44,0,8,0,25,0,0
PP21,3,T,20121031T174000000,2,2,0,0,0,0,17974813879054000,17975,153,98,55,0,4,0,24,0,0
PP21,3,T,20121031T174100000,0,0,0,0,0,0,0,0,175,119,56,0,16,0,27,0,0
PP21,3,T,20121031T174200000,27,12,0,2,1,6,21305212500965000,21305,56,42,14,0,2,2,8,4,1
PP21,3,T,20121031T174300000,14,8,0,0,4,1,10083570094713600,10084,145,82,63,0,3,0,19,4,1
PP21,3,T,20121031T174400000,0,0,0,0,0,0,0,0,169,117,52,0,3,0,27,0,0
PP21,3,T,20121031T174500000,0,0,0,0,0,0,0,0,211,163,48,0,4,0,34,0,0
PP21,3,T,20121031T174600000,42,23,0,1,0,9,3162589393850770,3163,5,1,4,0,0,2,0,6,0
PP21,3,T,20121031T174700000,15,8,0,5,0,1,5545410396916890,5545,100,67,33,0,14,0,12,1,1
PP21,3,T,20121031T174800000,0,0,0,0,0,0,0,0,154,100,54,0,17,0,28,0,0
PP21,3,T,20121031T174900000,0,0,0,0,0,0,0,0,139,100,39,0,14,0,22,0,0
PP21,3,T,20121031T175000000,0,0,0,0,0,0,0,0,137,80,57,0,32,0,17,0,0
PP21,3,T,20121031T175100000,3,3,0,0,0,0,14737280898492900,14737,143,95,48,0,26,0,18,1,0
PP21,3,T,20121031T175200000,8,4,0,1,1,1,3810057176471760,3810,23,17,6,0,2,0,2,0,3
PP21,3,T,20121031T175300000,52,18,0,14,12,4,2620289048118330,2620,1,0,1,0,0,1,0,0,3
PP21,3,T,20121031T175400000,14,8,0,2,0,2,947697762326262,948,98,49,49,0,30,2,11,1,0
PP21,3,T,20121031T175500000,51,26,0,4,9,6,2727006234150160,2727,3,0,3,0,0,2,0,3,2
PP21,3,T,20121031T175600000,48,9,0,0,33,3,22432829971774700,22433,9,8,1,0,0,0,0,0,5
PP21,3,T,20121031T175700000,30,15,0,0,7,4,17158988495590100,17159,2,0,2,0,0,2,0,1,0
PP21,3,T,20121031T175800000,42,27,0,3,0,6,2883253335256530,2883,3,1,2,0,1,0,0,11,2
PP21,3,T,20121031T175900000,17,10,0,4,1,1,6681699504648580,6682,70,52,18,0,3,0,10,3,4
PP21,3,T,20121031T180000000,73,35,0,16,0,11,4303528443087670,4304,10,0,10,0,0,10,0,17,3
PP21,3,T,20121031T180100000,83,38,0,25,0,10,56060249090799200,56060,13,0,13,0,0,13,0,20,3
PP22,1,R,20121101T094700000,5,2,0,1,0,1,4675882398728850,4676,1,0,1,0,1,0,0,3,0
PP22,1,R,20121101T094800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP22,1,R,20121101T094900000,1,0,0,0,0,0,5755849198858490,5756,0,0,0,0,0,0,0,0,0
PP22,1,R,20121101T095000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP22,1,R,20121101T095100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP22,1,R,20121101T095200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP22,1,N,20121101T095700000,0,0,0,0,0,0,0,0,37,25,12,0,5,0,6,0,0
PP22,1,N,20121101T095800000,0,0,0,0,0,0,0,0,28,19,9,0,5,0,4,0,0
PP22,1,N,20121101T095900000,0,0,0,0,0,0,0,0,168,122,46,0,14,0,27,0,0
PP22,1,N,20121101T100000000,0,0,0,0,0,0,0,0,81,61,20,0,7,0,11,0,0
PP22,1,N,20121101T100100000,0,0,0,0,0,0,0,0,126,94,32,0,11,0,19,0,0
PP22,1,N,20121101T100200000,0,0,0,0,0,0,0,0,145,111,34,0,6,0,25,0,0
PP22,1,N,20121101T100300000,0,0,0,0,0,0,0,0,47,36,11,0,2,0,9,0,0
PP22,1,N,20121101T100400000,7,5,0,0,0,1,26771681837614100,26772,64,48,16,0,8,0,3,2,4
PP22,1,N,20121101T100500000,0,0,0,0,0,0,0,0,128,85,43,14,9,0,16,0,0
PP22,1,N,20121101T100600000,1,1,0,0,0,0,13315404612703200,13315,121,57,64,17,24,0,17,2,2
PP22,1,N,20121101T100700000,0,0,0,0,0,0,0,0,158,110,48,9,11,0,24,0,0
PP22,1,N,20121101T100800000,0,0,0,0,0,0,0,0,194,146,48,0,16,0,29,0,0
PP22,1,N,20121101T100900000,0,0,0,0,0,0,0,0,166,130,36,0,7,0,27,0,0
PP22,1,N,20121101T101000000,0,0,0,0,0,0,0,0,79,62,17,0,1,0,14,0,0
PP22,1,N,20121101T101100000,3,0,0,0,3,0,19514896872753300,19515,0,0,0,0,0,0,0,0,0
PP22,1,N,20121101T101200000,0,0,0,0,0,0,0,0,75,58,17,0,0,0,14,0,0
PP22,1,N,20121101T101300000,0,0,0,0,0,0,0,0,197,145,52,0,13,0,35,0,0
PP22,1,N,20121101T101400000,0,0,0,0,0,0,0,0,71,55,16,0,4,0,10,0,0
PP22,1,N,20121101T101500000,0,0,0,0,0,0,0,0,107,80,27,0,7,0,17,0,0
PP22,1,N,20121101T101600000,2,2,0,0,0,0,1375050609573650,1375,126,81,45,11,14,0,18,0,0
PP22,1,N,20121101T101700000,8,4,0,0,0,2,5250321701653510,5250,64,18,46,27,12,0,4,1,1
PP22,1,N,20121101T101800000,4,2,0,0,2,0,2433140435992390,2433,8,6,2,0,0,0,0,2,3
PP22,1,N,20121101T101900000,8,2,0,0,4,1,872812334502674,873,122,29,93,68,13,0,11,3,0
PP22,1,N,20121101T102000000,3,1,0,0,2,0,2505957802292790,2506,141,60,81,63,1,0,11,3,1
PP22,1,N,20121101T102100000,0,0,0,0,0,0,0,0,128,83,45,6,23,0,14,0,0
PP22,1,N,20121101T102200000,0,0,0,0,0,0,0,0,93,56,37,5,11,0,13,0,0
PP22,1,N,20121101T102300000,0,0,0,0,0,0,0,0,103,49,54,0,39,0,14,0,0
PP22,1,N,20121101T102400000,0,0,0,0,0,0,0,0,196,140,56,12,8,0,32,0,0
PP22,1,N,20121101T102500000,15,11,1,1,0,1,9231653758303540,9232,213,68,145,60,73,0,12,4,2
PP22,1,N,20121101T102600000,3,1,0,0,0,1,2157604928334030,2158,131,79,52,18,11,0,19,2,1
PP22,1,N,20121101T102700000,11,9,0,0,0,1,6444151629042580,6444,64,39,25,0,6,0,5,3,8
PP22,1,N,20121101T102800000,20,7,0,0,11,1,12350550490616000,12351,4,0,4,0,4,0,0,4,8
PP22,1,N,20121101T102900000,19,7,0,1,7,2,10329744087768800,10330,0,0,0,0,0,0,0,3,6
PP22,1,N,20121101T103000000,16,7,0,1,1,3,8886129772153750,8886,64,44,20,0,2,0,10,2,1
PP22,1,N,20121101T103100000,3,3,0,0,0,0,16473422159676400,16473,88,72,16,0,3,0,10,1,3
PP22,1,N,20121101T103200000,2,0,0,0,0,1,19261588719521500,19262,168,130,38,0,3,0,28,0,0
PP22,1,N,20121101T103300000,7,4,0,0,3,0,4166646797974120,4167,39,29,10,0,0,0,6,3,2
PP22,1,N,20121101T103400000,3,3,0,0,0,0,16811199322503000,16811,78,54,24,0,14,0,9,1,2
PP22,1,N,20121101T103500000,9,7,0,0,2,0,4877502898422150,4878,90,60,30,0,0,0,11,7,4
PP22,1,N,20121101T103600000,23,11,0,1,7,2,12418173671163700,12418,103,65,38,0,20,0,12,5,4
PP22,1,N,20121101T103700000,3,3,0,0,0,0,12819003653500200,12819,38,23,15,0,2,0,7,1,1
PP22,2,R,20121101T105500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP22,2,R,20121101T105600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP22,2,R,20121101T105700000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP22,2,R,20121101T105800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP22,2,R,20121101T105900000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP22,2,R,20121101T110000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP22,2,T,20121101T110300000,13,8,0,1,4,0,6191046826159560,6191,32,25,7,0,4,0,1,1,8
PP22,2,T,20121101T110400000,14,6,0,1,3,2,5474558660650740,5475,81,51,30,0,5,0,13,4,2
PP22,2,T,20121101T110500000,2,2,0,0,0,0,15928260202699200,15928,58,20,38,15,9,0,7,1,0
PP22,2,T,20121101T110600000,9,3,0,0,6,0,5938119091788690,5938,85,40,45,0,32,0,9,2,1
PP22,2,T,20121101T110700000,33,1,0,0,32,0,18044351892623500,18044,113,82,31,0,8,0,20,1,0
PP22,2,T,20121101T110800000,18,8,1,0,5,2,916894059032168,917,2,0,2,0,0,1,0,1,5
PP22,2,T,20121101T110900000,0,0,0,0,0,0,0,0,105,69,36,0,12,1,20,0,0
PP22,2,T,20121101T111000000,0,0,0,0,0,0,0,0,159,83,76,17,36,0,15,0,0
PP22,2,T,20121101T111100000,12,2,0,0,8,1,7674353629202800,7674,113,79,34,0,13,0,18,1,1
PP22,2,T,20121101T111200000,0,0,0,0,0,0,0,0,211,127,84,5,40,0,32,0,0
PP22,2,T,20121101T111300000,10,1,0,0,9,0,59810489032454600,59810,80,54,26,0,7,0,13,1,0
PP22,2,T,20121101T111400000,34,10,0,0,16,4,207048101150415,207,93,68,25,0,5,0,17,2,6
PP22,2,T,20121101T111500000,7,4,0,0,3,0,2813292238704190,2813,76,50,26,0,2,0,14,3,5
PP22,2,T,20121101T111600000,5,0,0,0,5,0,31255312228443200,31255,165,117,48,0,4,0,29,6,1
PP22,2,T,20121101T111700000,24,13,2,0,1,4,14738633000718800,14739,9,0,9,0,1,5,0,4,4
PP22,2,T,20121101T111800000,6,1,0,0,5,0,425449986816254,425,99,72,27,0,8,0,14,2,0
PP22,2,T,20121101T111900000,0,0,0,0,0,0,0,0,181,113,68,0,39,0,26,3,0
PP22,2,T,20121101T112000000,30,17,0,0,5,4,17778235637325700,17778,39,25,14,0,4,0,6,8,3
PP22,2,T,20121101T112100000,3,2,0,0,1,0,21327665434355900,21328,219,166,53,0,8,0,37,3,3
PP22,2,T,20121101T112200000,12,4,0,0,8,0,745841190403452,746,169,110,59,0,22,0,23,5,2
PP22,2,T,20121101T112300000,24,10,0,1,9,2,15705771977687700,15706,60,26,34,9,8,1,8,6,5
PP22,2,T,20121101T112400000,3,1,0,0,2,0,23848005007467800,23848,147,83,64,0,38,0,19,2,0
PP22,2,T,20121101T112500000,5,3,0,0,0,1,4502769252722840,4503,117,71,46,9,15,0,13,7,0
PP22,2,T,20121101T112600000,9,2,0,0,5,1,6618256592234260,6618,89,66,23,0,1,2,12,6,0
PP22,2,T,20121101T112700000,11,5,0,0,2,2,6722627064539840,6723,149,93,56,0,37,0,16,1,3
PP22,2,T,20121101T112800000,4,1,0,0,1,1,1940566636753100,1941,257,192,65,0,20,0,38,2,1
PP22,2,T,20121101T112900000,29,16,0,0,3,5,15264501284490200,15265,79,59,20,0,0,1,10,8,6
PP22,3,R,20121101T114400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP22,3,R,20121101T114500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP22,3,R,20121101T114600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP22,3,R,20121101T114700000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP22,3,R,20121101T114800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP22,3,R,20121101T114900000,1,0,0,0,0,0,11398561312727100,11399,0,0,0,0,0,0,0,0,0
PP22,3,I,20121101T115200000,14,4,0,0,6,2,87143433516939,87,32,23,9,0,0,0,7,2,3
PP22,3,I,20121101T115300000,13,2,0,0,11,0,8294401550184220,8294,0,0,0,0,0,0,0,0,1
PP22,3,I,20121101T115400000,1,1,0,0,0,0,2993008519867590,2993,148,99,49,0,6,0,28,4,0
PP22,3,I,20121101T115500000,5,2,0,0,1,1,2338300845865220,2338,162,87,75,8,33,0,27,3,0
PP22,3,I,20121101T115600000,7,2,0,0,1,2,26652229441378700,26652,48,21,27,6,1,3,9,8,1
PP22,3,I,20121101T115700000,11,5,1,0,1,2,5225742441059880,5226,84,57,27,0,11,0,12,4,2
PP22,3,I,20121101T115800000,12,5,0,0,3,2,5048935130915980,5049,168,31,137,92,21,0,9,3,3
PP22,3,I,20121101T115900000,21,15,2,2,0,1,10780112099382800,10780,26,15,11,1,1,1,0,5,4
PP22,3,I,20121101T120000000,0,0,0,0,0,0,0,0,255,106,149,31,73,0,26,2,0
PP22,3,I,20121101T120100000,13,7,1,0,1,2,7154907807858740,7155,81,29,52,0,12,0,12,10,5
PP22,3,I,20121101T120200000,17,10,1,0,4,1,1028144822280610,1028,56,39,17,2,0,1,8,7,4
PP22,3,I,20121101T120300000,2,0,0,0,2,0,9206866730450930,9207,89,61,28,0,0,0,17,5,0
PP22,3,I,20121101T120400000,27,11,0,0,12,2,13468891545313700,13469,32,14,18,0,8,0,5,2,11
PP22,3,I,20121101T120500000,28,12,0,2,10,2,145911296891244,146,28,21,7,0,0,0,5,0,10
PP22,3,I,20121101T120600000,23,8,0,0,11,2,12111951435729100,12112,2,0,2,0,0,0,0,6,2
PP22,3,I,20121101T120700000,17,8,0,0,3,3,10006805168321900,10007,64,30,34,0,4,0,5,13,4
PP22,3,I,20121101T120800000,23,11,0,1,1,5,1257065188796220,1257,63,45,18,0,1,0,7,5,5
PP22,3,I,20121101T120900000,5,1,0,0,0,2,21356588394769200,21357,163,64,99,2,25,5,24,23,1
PP22,3,I,20121101T121000000,19,7,0,0,2,5,12416101061158300,12416,92,46,46,0,1,2,16,14,5
PP22,3,I,20121101T121100000,16,6,0,0,2,4,10935310460891100,10935,66,38,28,0,2,0,11,8,13
PP22,3,I,20121101T121200000,35,10,0,0,7,9,25775125810462800,25775,45,23,22,2,2,2,2,8,3
PP22,3,I,20121101T121300000,22,7,0,0,5,5,1668304119361220,1668,93,22,71,41,6,1,7,6,5
PP22,3,I,20121101T121400000,16,9,1,0,0,3,8307756381896170,8308,75,31,44,16,5,1,9,10,4
PP22,3,I,20121101T121500000,12,6,0,0,0,3,4842536995647050,4843,195,112,83,11,12,0,26,4,0
PP22,3,I,20121101T121600000,20,10,0,0,2,4,16112142574162300,16112,158,111,47,0,11,0,22,2,5
PP22,3,I,20121101T121700000,28,12,1,0,1,7,1245035534866170,1245,84,43,41,15,9,0,11,0,8
PP22,3,I,20121101T121800000,23,9,1,0,1,6,16376302790569500,16376,91,35,56,0,1,0,16,11,7
PP22,3,I,20121101T121900000,28,15,4,0,3,3,1969493000893340,1969,20,14,6,0,0,0,3,2,7
PP22,3,I,20121101T122000000,12,8,0,0,2,1,8137710625683070,8138,98,31,67,0,0,0,15,18,6
PP22,3,I,20121101T122100000,10,6,0,0,0,2,7858902864690090,7859,148,108,40,0,12,0,24,5,4
PP22,3,I,20121101T122200000,25,18,0,3,0,2,1494188113413590,1494,119,82,37,0,5,2,14,9,7
PP22,3,I,20121101T122300000,24,5,0,0,17,1,12761048827527900,12761,16,12,4,0,0,0,2,0,6
PP22,3,I,20121101T122400000,21,10,0,0,7,2,1570741408520720,1571,0,0,0,0,0,0,0,4,5
PP22,3,I,20121101T122500000,27,11,0,0,12,2,16237979979811500,16238,26,23,3,0,0,0,2,0,12
PP22,3,I,20121101T122600000,11,5,2,0,2,1,5843254491841240,5843,16,0,16,1,3,5,1,5,1
PP22,3,I,20121101T122700000,14,7,0,0,7,0,6905155911764270,6905,167,124,43,0,10,0,25,1,6
PP22,3,I,20121101T122800000,25,8,0,0,2,7,16297837118732200,16298,35,0,35,15,12,2,0,1,0
PP22,3,I,20121101T122900000,51,11,0,1,21,9,3399481767730740,3399,7,0,7,0,4,0,0,1,4
PP22,3,I,20121101T123000000,17,10,0,0,7,0,1064633322069990,1065,86,59,27,1,0,0,9,10,3
PP22,3,I,20121101T123100000,22,13,0,0,1,4,14107541389045600,14108,64,35,29,0,0,2,14,11,2
PP23,1,R,20121101T133300000,1,0,0,1,0,0,9860273829869020,9860,0,0,0,0,0,0,0,1,1
PP23,1,R,20121101T133400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP23,1,R,20121101T133500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP23,1,R,20121101T133600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP23,1,R,20121101T133700000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP23,1,R,20121101T133800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP23,1,N,20121101T134400000,6,5,0,1,0,0,33640772008453200,33641,35,13,22,0,10,0,4,3,1
PP23,1,N,20121101T134500000,4,4,0,0,0,0,33941209829919200,33941,122,30,92,41,16,0,4,0,0
PP23,1,N,20121101T134600000,24,13,0,2,3,3,13878366122580800,13878,34,17,17,2,6,1,1,5,0
PP23,1,N,20121101T134700000,8,3,0,1,0,2,6870828176035090,6871,23,16,7,0,4,0,0,1,3
PP23,1,N,20121101T134800000,12,5,0,0,1,3,8796287611186250,8796,5,3,2,0,0,0,0,1,0
PP23,1,N,20121101T134900000,6,4,0,0,0,1,4477296133911410,4477,64,29,35,5,12,0,6,0,0
PP23,1,N,20121101T135000000,0,0,0,0,0,0,0,0,80,37,43,1,29,0,3,0,0
PP23,1,N,20121101T135100000,0,0,0,0,0,0,0,0,110,36,74,48,12,0,7,0,0
PP23,1,N,20121101T135200000,19,6,3,0,0,5,1121093798106570,1121,0,0,0,0,0,0,0,2,0
PP23,1,N,20121101T135300000,3,3,0,0,0,0,15696651060869800,15697,60,30,30,1,21,5,2,1,0
PP23,1,N,20121101T135400000,0,0,0,0,0,0,0,0,72,23,49,11,19,0,11,0,0
PP23,1,N,20121101T135500000,0,0,0,0,0,0,0,0,108,38,70,13,23,0,11,0,0
PP23,1,N,20121101T135600000,0,0,0,0,0,0,0,0,31,0,31,14,7,0,1,0,0
PP23,1,N,20121101T135700000,11,7,0,0,0,2,7557917484276170,7558,31,12,19,0,0,0,3,6,0
PP23,1,N,20121101T135800000,35,12,0,0,0,11,3383527977175810,3384,0,0,0,0,0,0,0,0,0
PP23,1,N,20121101T135900000,46,15,0,0,0,15,3840763769856390,3841,0,0,0,0,0,0,0,0,0
PP23,1,N,20121101T140000000,27,11,0,0,0,8,2298113066091110,2298,0,0,0,0,0,0,0,0,0
PP23,1,N,20121101T140100000,20,6,0,1,8,2,14299090249607900,14299,0,0,0,0,0,0,0,2,3
PP23,1,N,20121101T140200000,16,5,0,0,7,2,1165250918351400,1165,0,0,0,0,0,0,0,2,2
PP23,1,N,20121101T140300000,5,2,0,1,2,0,3404457323575460,3404,0,0,0,0,0,0,0,2,1
PP23,1,N,20121101T140400000,28,14,0,2,12,0,2092873128844370,2093,0,0,0,0,0,0,0,14,1
PP23,1,N,20121101T140500000,9,5,0,0,4,0,5934816798672870,5935,59,34,25,0,7,0,5,0,5
PP23,1,N,20121101T140600000,29,2,0,0,27,0,22252546856394300,22253,0,0,0,0,0,0,0,0,2
PP23,1,N,20121101T140700000,28,2,0,0,24,1,2083559854026190,2084,0,0,0,0,0,0,0,0,1
PP23,1,N,20121101T140800000,57,23,2,0,4,14,4886529479788220,4887,1,0,1,0,0,0,0,0,1
PP23,1,N,20121101T140900000,58,21,2,0,1,17,5057914973689280,5058,0,0,0,0,0,0,0,0,0
PP23,1,N,20121101T141000000,17,7,0,0,7,1,12493136787577300,12493,29,17,12,0,3,0,3,2,5
PP23,1,N,20121101T141100000,15,6,0,3,6,0,12657449338858200,12657,13,9,4,0,1,0,1,2,0
PP23,1,N,20121101T141200000,0,0,0,0,0,0,0,0,94,32,62,9,25,0,12,0,0
PP23,1,N,20121101T141300000,16,9,0,0,3,2,12347867061044800,12348,35,11,24,8,2,1,4,2,1
PP23,1,N,20121101T141400000,54,18,0,0,0,18,52923155376378800,52923,50,18,32,8,9,0,4,3,0
PP23,1,N,20121101T141500000,7,2,0,0,1,2,6528243241629690,6528,1,0,1,0,0,0,0,2,0
PP23,1,N,20121101T141600000,6,2,0,0,2,1,28299313441879100,28299,60,27,33,0,17,0,8,1,2
PP23,1,N,20121101T141700000,0,0,0,0,0,0,0,0,98,52,46,0,18,0,16,3,2
PP23,1,N,20121101T141800000,0,0,0,0,0,0,0,0,115,67,48,0,20,0,16,6,0
PP23,1,N,20121101T141900000,16,5,0,0,5,3,6456265692854140,6456,0,0,0,0,0,0,0,0,0
PP23,1,N,20121101T142000000,17,6,0,0,5,3,8124890774714980,8125,60,41,19,0,7,0,9,2,1
PP23,1,N,20121101T142100000,24,9,0,0,7,4,14581576245979900,14582,46,28,18,0,7,0,7,2,3
PP23,1,N,20121101T142200000,2,0,0,0,2,0,13378938672405900,13379,147,80,67,31,13,0,13,3,3
PP23,1,N,20121101T142300000,12,11,0,0,1,0,48471956142383900,48472,57,14,43,23,9,0,5,2,1
PP23,1,N,20121101T142400000,8,8,0,0,0,0,38626622826686900,38627,48,29,19,0,14,0,3,1,2
PP23,1,N,20121101T142500000,8,3,0,0,5,0,5865046445350100,5865,18,0,18,6,3,0,0,1,5
PP23,2,R,20121101T144500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP23,2,R,20121101T144600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP23,2,R,20121101T144700000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP23,2,R,20121101T144800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP23,2,R,20121101T144900000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP23,2,R,20121101T145000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP23,2,I,20121101T145400000,0,0,0,0,0,0,0,0,216,129,87,2,40,0,34,0,0
PP23,2,I,20121101T145500000,3,2,0,1,0,0,23845320295605100,23845,155,113,42,2,15,0,24,0,0
PP23,2,I,20121101T145600000,0,0,0,0,0,0,0,0,224,151,73,0,29,0,32,0,0
